,Province/State,Country/Region,Lat,Long,Date,Confirmed,Recovered,Deaths
4865,,Albania,41.1533,20.1683,2/1/20,0,0,0
4866,,Cyprus,35.1264,33.4299,2/1/20,0,0,0
4867,,Brunei,4.5353,114.7277,2/1/20,0,0,0
4868,Washington,US,47.4009,-121.4905,2/1/20,0,0,0
4869,New York,US,42.1657,-74.9481,2/1/20,0,0,0
4870,California,US,36.1162,-119.6816,2/1/20,0,0,0
4871,Massachusetts,US,42.2302,-71.5301,2/1/20,0,0,0
4872,Diamond Princess,US,35.4437,139.638,2/1/20,0,0,0
4873,Grand Princess,US,37.6489,-122.6655,2/1/20,0,0,0
4874,Georgia,US,33.0406,-83.6431,2/1/20,0,0,0
4875,Colorado,US,39.0598,-105.3111,2/1/20,0,0,0
4876,Florida,US,27.7663,-81.6868,2/1/20,0,0,0
4877,New Jersey,US,40.2989,-74.521,2/1/20,0,0,0
4878,Oregon,US,44.571999999999996,-122.0709,2/1/20,0,0,0
4879,Texas,US,31.0545,-97.5635,2/1/20,0,0,0
4880,Illinois,US,40.3495,-88.9861,2/1/20,0,0,0
4881,Pennsylvania,US,40.5908,-77.2098,2/1/20,0,0,0
4882,Iowa,US,42.0115,-93.2105,2/1/20,0,0,0
4883,Maryland,US,39.0639,-76.8021,2/1/20,0,0,0
4884,North Carolina,US,35.6301,-79.8064,2/1/20,0,0,0
4885,South Carolina,US,33.8569,-80.945,2/1/20,0,0,0
4886,Tennessee,US,35.7478,-86.6923,2/1/20,0,0,0
4887,Virginia,US,37.7693,-78.17,2/1/20,0,0,0
4888,Arizona,US,33.7298,-111.4312,2/1/20,0,0,0
4889,Indiana,US,39.8494,-86.2583,2/1/20,0,0,0
4890,Kentucky,US,37.6681,-84.6701,2/1/20,0,0,0
4891,District of Columbia,US,38.8974,-77.0268,2/1/20,0,0,0
4892,Nevada,US,38.3135,-117.0554,2/1/20,0,0,0
4893,New Hampshire,US,43.4525,-71.5639,2/1/20,0,0,0
4894,Minnesota,US,45.6945,-93.9002,2/1/20,0,0,0
4895,Nebraska,US,41.1254,-98.2681,2/1/20,0,0,0
4896,Ohio,US,40.3888,-82.7649,2/1/20,0,0,0
4897,Rhode Island,US,41.6809,-71.5118,2/1/20,0,0,0
4898,Wisconsin,US,44.2685,-89.6165,2/1/20,0,0,0
4899,Connecticut,US,41.5978,-72.7554,2/1/20,0,0,0
4900,Hawaii,US,21.0943,-157.4983,2/1/20,0,0,0
4901,Oklahoma,US,35.5653,-96.9289,2/1/20,0,0,0
4902,Utah,US,40.15,-111.8624,2/1/20,0,0,0
4903,,Burkina Faso,12.2383,-1.5616,2/1/20,0,0,0
4904,,Holy See,41.9029,12.4534,2/1/20,0,0,0
4905,,Mongolia,46.8625,103.8467,2/1/20,0,0,0
4906,,Panama,8.538,-80.7821,2/1/20,0,0,0
4907,Kansas,US,38.5266,-96.7265,2/1/20,0,0,0
4908,Louisiana,US,31.1695,-91.8678,2/1/20,0,0,0
4909,Missouri,US,38.4561,-92.2884,2/1/20,0,0,0
4910,Vermont,US,44.0459,-72.7107,2/1/20,0,0,0
4911,Alaska,US,61.3707,-152.4044,2/1/20,0,0,0
4912,Arkansas,US,34.9697,-92.3731,2/1/20,0,0,0
4913,Delaware,US,39.3185,-75.5071,2/1/20,0,0,0
4914,Idaho,US,44.2405,-114.4788,2/1/20,0,0,0
4915,Maine,US,44.6939,-69.3819,2/1/20,0,0,0
4916,Michigan,US,43.3266,-84.5361,2/1/20,0,0,0
4917,Mississippi,US,32.7416,-89.6787,2/1/20,0,0,0
4918,Montana,US,46.9219,-110.4544,2/1/20,0,0,0
4919,New Mexico,US,34.8405,-106.2485,2/1/20,0,0,0
4920,North Dakota,US,47.5289,-99.78399999999999,2/1/20,0,0,0
4921,South Dakota,US,44.2998,-99.4388,2/1/20,0,0,0
4922,West Virginia,US,38.4912,-80.9545,2/1/20,0,0,0
4923,Wyoming,US,42.756,-107.3025,2/1/20,0,0,0
4924,Hubei,China,30.9756,112.2707,2/1/20,7153,168,249
4925,,Iran,32.0,53.0,2/1/20,0,0,0
4926,,"Korea, South",36.0,128.0,2/1/20,12,0,0
4927,France,France,46.2276,2.2137,2/1/20,6,0,0
4928,Guangdong,China,23.3417,113.4244,2/1/20,535,14,0
4929,Henan,China,33.882,113.61399999999999,2/1/20,422,3,2
4930,Zhejiang,China,29.1832,120.0934,2/1/20,599,21,0
4931,Hunan,China,27.6104,111.7088,2/1/20,389,8,0
4932,Anhui,China,31.8257,117.2264,2/1/20,297,5,0
4933,Jiangxi,China,27.614,115.7221,2/1/20,286,9,0
4934,Shandong,China,36.3427,118.1498,2/1/20,206,3,0
4935,Diamond Princess,Cruise Ship,35.4437,139.638,2/1/20,0,0,0
4936,Jiangsu,China,32.9711,119.455,2/1/20,202,6,0
4937,Chongqing,China,30.0572,107.874,2/1/20,247,3,1
4938,Sichuan,China,30.6171,102.7103,2/1/20,207,3,1
4939,Heilongjiang,China,47.861999999999995,127.7615,2/1/20,80,2,2
4940,Denmark,Denmark,56.2639,9.5018,2/1/20,0,0,0
4941,Beijing,China,40.1824,116.4142,2/1/20,168,9,1
4942,Shanghai,China,31.201999999999998,121.4491,2/1/20,169,10,1
4943,Hebei,China,39.549,116.1306,2/1/20,96,0,1
4944,Fujian,China,26.0789,117.9874,2/1/20,144,0,0
4945,Guangxi,China,23.8298,108.7881,2/1/20,100,2,0
4946,Shaanxi,China,35.1917,108.8701,2/1/20,101,0,0
4947,Yunnan,China,24.974,101.48700000000001,2/1/20,93,2,0
4948,Hainan,China,19.1959,109.7453,2/1/20,62,1,1
4949,Guizhou,China,26.8154,106.8748,2/1/20,29,2,0
4950,Tianjin,China,39.3054,117.323,2/1/20,41,0,0
4951,Shanxi,China,37.5777,112.2922,2/1/20,47,1,0
4952,Gansu,China,37.8099,101.0583,2/1/20,40,0,0
4953,Hong Kong,China,22.3,114.2,2/1/20,13,0,0
4954,Liaoning,China,41.2956,122.6085,2/1/20,64,1,0
4955,Jilin,China,43.6661,126.1923,2/1/20,17,1,0
4956,,Czechia,49.8175,15.472999999999999,2/1/20,0,0,0
4957,Xinjiang,China,41.1129,85.2401,2/1/20,18,0,0
4958,Inner Mongolia,China,44.0935,113.9448,2/1/20,23,1,0
4959,Ningxia,China,37.2692,106.1655,2/1/20,26,0,0
4960,,Taiwan*,23.7,121.0,2/1/20,10,0,0
4961,,Vietnam,16.0,108.0,2/1/20,6,1,0
4962,,Russia,60.0,90.0,2/1/20,2,0,0
4963,Qinghai,China,35.7452,95.9956,2/1/20,9,0,0
4964,Macau,China,22.1667,113.55,2/1/20,7,0,0
4965,,Moldova,47.4116,28.3699,2/1/20,0,0,0
4966,,Bolivia,-16.2902,-63.5887,2/1/20,0,0,0
4967,Faroe Islands,Denmark,61.8926,-6.9118,2/1/20,0,0,0
4968,St Martin,France,18.0708,-63.0501,2/1/20,0,0,0
4969,,Honduras,15.2,-86.2419,2/1/20,0,0,0
4970,Channel Islands,United Kingdom,49.3723,-2.3644,2/1/20,0,0,0
4971,New Brunswick,Canada,46.5653,-66.4619,2/1/20,0,0,0
4972,Tibet,China,31.6927,88.0924,2/1/20,1,0,0
4973,,Congo (Kinshasa),-4.0383,21.7587,2/1/20,0,0,0
4974,,Cote d'Ivoire,7.54,-5.5471,2/1/20,0,0,0
4975,Saint Barthelemy,France,17.9,-62.8333,2/1/20,0,0,0
4976,,Jamaica,18.1096,-77.2975,2/1/20,0,0,0
4977,,Turkey,38.9637,35.2433,2/1/20,0,0,0
4978,Gibraltar,United Kingdom,36.1408,-5.3536,2/1/20,0,0,0
4979,"Kitsap, WA",US,47.6477,-122.6413,2/1/20,0,0,0
4980,"Solano, CA",US,38.3105,-121.9018,2/1/20,0,0,0
4981,"Santa Cruz, CA",US,37.0454,-121.958,2/1/20,0,0,0
4982,"Napa, CA",US,38.5025,-122.2654,2/1/20,0,0,0
4983,"Ventura, CA",US,34.3705,-119.1391,2/1/20,0,0,0
4984,"Worcester, MA",US,42.4097,-71.8571,2/1/20,0,0,0
4985,"Gwinnett, GA",US,33.9191,-84.0167,2/1/20,0,0,0
4986,"DeKalb, GA",US,33.7956,-84.2279,2/1/20,0,0,0
4987,"Floyd, GA",US,37.5455,-82.7779,2/1/20,0,0,0
4988,"Fayette, GA",US,33.4502,-84.4803,2/1/20,0,0,0
4989,"Gregg, TX",US,32.4893,-94.8521,2/1/20,0,0,0
4990,"Monmouth, NJ",US,40.2589,-74.124,2/1/20,0,0,0
4991,"Burlington, NJ",US,40.0712,-74.8649,2/1/20,0,0,0
4992,"Camden, NJ",US,39.9259,-75.1196,2/1/20,0,0,0
4993,"Passaic, NJ",US,40.8568,-74.1285,2/1/20,0,0,0
4994,"Union, NJ",US,40.6976,-74.2632,2/1/20,0,0,0
4995,"Eagle, CO",US,39.6553,-106.8287,2/1/20,0,0,0
4996,"Larimer, CO",US,40.6956,-105.5943,2/1/20,0,0,0
4997,"Arapahoe, CO",US,39.6203,-104.3326,2/1/20,0,0,0
4998,"Gunnison, CO",US,38.5458,-106.9253,2/1/20,0,0,0
4999,"Kane, IL",US,41.9879,-88.4016,2/1/20,0,0,0
5000,"Monroe, PA",US,41.0458,-75.2479,2/1/20,0,0,0
5001,"Philadelphia, PA",US,39.9526,-75.1652,2/1/20,0,0,0
5002,"Norfolk, VA",US,36.8508,-76.2859,2/1/20,0,0,0
5003,"Arlington, VA",US,38.8816,-77.09100000000001,2/1/20,0,0,0
5004,"Spotsylvania, VA",US,38.2042,-77.6078,2/1/20,0,0,0
5005,"Loudoun, VA",US,39.0768,-77.6536,2/1/20,0,0,0
5006,"Prince George's, MD",US,38.7849,-76.8721,2/1/20,0,0,0
5007,"Pottawattamie, IA",US,41.3912,-95.4778,2/1/20,0,0,0
5008,"Camden, NC",US,34.2465,-80.607,2/1/20,0,0,0
5009,"Pima, AZ",US,32.0575,-111.6661,2/1/20,0,0,0
5010,"Noble, IN",US,41.4277,-85.355,2/1/20,0,0,0
5011,"Adams, IN",US,39.8522,-77.2865,2/1/20,0,0,0
5012,"Boone, IN",US,40.0106,-86.4997,2/1/20,0,0,0
5013,"Dane, WI",US,43.0186,-89.5498,2/1/20,0,0,0
5014,"Pierce, WI",US,44.7509,-92.3814,2/1/20,0,0,0
5015,"Cuyahoga, OH",US,41.4339,-81.6758,2/1/20,0,0,0
5016,"Weber, UT",US,41.2603,-111.9522,2/1/20,0,0,0
5017,"Bennington County, VT",US,43.0279,-73.135,2/1/20,0,0,0
5018,"Carver County, MN",US,44.8254,-93.7842,2/1/20,0,0,0
5019,"Charlotte County, FL",US,26.8946,-81.9098,2/1/20,0,0,0
5020,"Cherokee County, GA",US,34.2515,-84.4803,2/1/20,0,0,0
5021,"Collin County, TX",US,33.1795,-96.493,2/1/20,0,0,0
5022,"Jefferson County, KY",US,38.1938,-85.6435,2/1/20,0,0,0
5023,"Jefferson Parish, LA",US,29.6499,-90.1121,2/1/20,0,0,0
5024,"Shasta County, CA",US,40.7909,-121.8474,2/1/20,0,0,0
5025,"Spartanburg County, SC",US,34.8606,-81.9535,2/1/20,0,0,0
5026,"Harrison County, KY",US,38.4333,-84.3542,2/1/20,0,0,0
5027,"Johnson County, IA",US,41.6699,-91.5984,2/1/20,0,0,0
5028,"Berkshire County, MA",US,42.3118,-73.1822,2/1/20,0,0,0
5029,"Davidson County, TN",US,36.1343,-86.822,2/1/20,0,0,0
5030,"Douglas County, OR",US,43.1261,-123.2492,2/1/20,0,0,0
5031,"Fresno County, CA",US,36.9859,-119.2321,2/1/20,0,0,0
5032,"Harford County, MD",US,39.5839,-76.3637,2/1/20,0,0,0
5033,"Hendricks County, IN",US,39.8065,-86.5401,2/1/20,0,0,0
5034,"Hudson County, NJ",US,40.7453,-74.0535,2/1/20,0,0,0
5035,"Johnson County, KS",US,38.8454,-94.8521,2/1/20,0,0,0
5036,"Kittitas County, WA",US,47.175,-120.9319,2/1/20,0,0,0
5037,"Manatee County, FL",US,27.4799,-82.3452,2/1/20,0,0,0
5038,"Marion County, OR",US,44.8446,-122.5927,2/1/20,0,0,0
5039,"Okaloosa County, FL",US,30.5773,-86.6611,2/1/20,0,0,0
5040,"Polk County, GA",US,34.0132,-85.1479,2/1/20,0,0,0
5041,"Riverside County, CA",US,33.9533,-117.3961,2/1/20,0,0,0
5042,"Shelby County, TN",US,35.1269,-89.9253,2/1/20,0,0,0
5043,"St. Louis County, MO",US,38.6103,-90.4125,2/1/20,0,0,0
5044,"Suffolk County, NY",US,40.9849,-72.6151,2/1/20,0,0,0
5045,"Ulster County, NY",US,41.8586,-74.3118,2/1/20,0,0,0
5046,"Volusia County, FL",US,29.028000000000002,-81.0755,2/1/20,0,0,0
5047,"Fairfax County, VA",US,38.9085,-77.2405,2/1/20,0,0,0
5048,"Rockingham County, NH",US,42.9931,-71.0498,2/1/20,0,0,0
5049,"Washington, D.C.",US,38.9072,-77.0369,2/1/20,0,0,0
5050,"Montgomery County, PA",US,40.229,-75.3879,2/1/20,0,0,0
5051,"Alameda County, CA",US,37.6017,-121.7195,2/1/20,0,0,0
5052,"Broward County, FL",US,26.1901,-80.3659,2/1/20,0,0,0
5053,"Lee County, FL",US,26.663,-81.9535,2/1/20,0,0,0
5054,"Pinal County, AZ",US,32.8162,-111.2845,2/1/20,0,0,0
5055,"Rockland County, NY",US,41.1489,-73.983,2/1/20,0,0,0
5056,"Saratoga County, NY",US,43.0324,-73.936,2/1/20,0,0,0
5057,"Charleston County, SC",US,32.7957,-79.7848,2/1/20,0,0,0
5058,"Clark County, WA",US,45.7466,-122.5194,2/1/20,0,0,0
5059,"Cobb County, GA",US,33.8999,-84.5641,2/1/20,0,0,0
5060,"Davis County, UT",US,40.9629,-112.0953,2/1/20,0,0,0
5061,"El Paso County, CO",US,38.9108,-104.4723,2/1/20,0,0,0
5062,"Honolulu County, HI",US,21.307,-157.8584,2/1/20,0,0,0
5063,"Jackson County, OR ",US,42.3345,-122.7647,2/1/20,0,0,0
5064,"Jefferson County, WA",US,47.7425,-123.304,2/1/20,0,0,0
5065,"Kershaw County, SC",US,34.3672,-80.5883,2/1/20,0,0,0
5066,"Klamath County, OR",US,42.6953,-121.6142,2/1/20,0,0,0
5067,"Madera County, CA",US,37.2519,-119.6963,2/1/20,0,0,0
5068,"Pierce County, WA",US,47.0676,-122.1295,2/1/20,0,0,0
5069,"Tulsa County, OK",US,36.1593,-95.941,2/1/20,0,0,0
5070,"Douglas County, CO",US,39.2587,-104.9389,2/1/20,0,0,0
5071,"Providence County, RI",US,41.8882,-71.4774,2/1/20,0,0,0
5072,"Chatham County, NC",US,35.7211,-79.1781,2/1/20,0,0,0
5073,"Delaware County, PA",US,39.9078,-75.3879,2/1/20,0,0,0
5074,"Douglas County, NE",US,41.3148,-96.1951,2/1/20,0,0,0
5075,"Fayette County, KY",US,38.0606,-84.4803,2/1/20,0,0,0
5076,"Marion County, IN",US,39.8362,-86.1752,2/1/20,0,0,0
5077,"Middlesex County, MA",US,42.4672,-71.2874,2/1/20,0,0,0
5078,"Nassau County, NY",US,40.6546,-73.5594,2/1/20,0,0,0
5079,"Ramsey County, MN",US,44.9964,-93.0616,2/1/20,0,0,0
5080,"Washoe County, NV",US,40.5608,-119.6035,2/1/20,0,0,0
5081,"Wayne County, PA",US,41.6739,-75.2479,2/1/20,0,0,0
5082,"Yolo County, CA",US,38.7646,-121.9018,2/1/20,0,0,0
5083,"Santa Clara County, CA",US,37.3541,-121.9552,2/1/20,1,0,0
5084,"Clark County, NV",US,36.0796,-115.094,2/1/20,0,0,0
5085,"Fort Bend County, TX",US,29.5693,-95.8143,2/1/20,0,0,0
5086,"Grant County, WA",US,47.1981,-119.3732,2/1/20,0,0,0
5087,"Santa Rosa County, FL",US,30.769000000000002,-86.9824,2/1/20,0,0,0
5088,"Williamson County, TN",US,35.9179,-86.8622,2/1/20,0,0,0
5089,"New York County, NY",US,40.7128,-74.006,2/1/20,0,0,0
5090,"Montgomery County, MD",US,39.1547,-77.2405,2/1/20,0,0,0
5091,"Suffolk County, MA",US,42.3601,-71.0589,2/1/20,1,0,0
5092,"Denver County, CO",US,39.7392,-104.9903,2/1/20,0,0,0
5093,"Summit County, CO",US,39.5912,-106.064,2/1/20,0,0,0
5094,"Bergen County, NJ",US,40.9263,-74.077,2/1/20,0,0,0
5095,"Harris County, TX",US,29.7752,-95.3103,2/1/20,0,0,0
5096,"San Francisco County, CA",US,37.7749,-122.4194,2/1/20,0,0,0
5097,"Contra Costa County, CA",US,37.8534,-121.9018,2/1/20,0,0,0
5098,"Orange County, CA",US,33.7879,-117.8531,2/1/20,1,0,0
5099,"Norfolk County, MA",US,42.1767,-71.1449,2/1/20,0,0,0
5100,"Maricopa County, AZ",US,33.2918,-112.4291,2/1/20,1,0,0
5101,"Wake County, NC",US,35.8032,-78.5661,2/1/20,0,0,0
5102,"Westchester County, NY",US,41.122,-73.7949,2/1/20,0,0,0
5103,"Grafton County, NH",US,43.9088,-71.82600000000001,2/1/20,0,0,0
5104,"Hillsborough, FL",US,27.9904,-82.3018,2/1/20,0,0,0
5105,"Placer County, CA",US,39.0916,-120.8039,2/1/20,0,0,0
5106,"San Mateo, CA",US,37.563,-122.3255,2/1/20,0,0,0
5107,"Sonoma County, CA",US,38.578,-122.9888,2/1/20,0,0,0
5108,"Umatilla, OR",US,45.775,-118.7606,2/1/20,0,0,0
5109,"Fulton County, GA",US,33.8034,-84.3963,2/1/20,0,0,0
5110,"Washington County, OR",US,45.547,-123.1386,2/1/20,0,0,0
5111,"Snohomish County, WA",US,48.033,-121.8339,2/1/20,0,0,0
5112,"Humboldt County, CA",US,40.745,-123.8695,2/1/20,0,0,0
5113,"Sacramento County, CA",US,38.4747,-121.3542,2/1/20,0,0,0
5114,"San Diego County, CA",US,32.7157,-117.1611,2/1/20,0,0,0
5115,"San Benito, CA",US,36.5761,-120.9876,2/1/20,0,0,0
5116,"Los Angeles, CA",US,34.0522,-118.2437,2/1/20,1,0,0
5117,"King County, WA",US,47.6062,-122.3321,2/1/20,1,0,0
5118,"Cook County, IL",US,41.7377,-87.6976,2/1/20,2,0,0
5119,"Skagit, WA",US,48.4242,-121.7114,2/1/20,0,0,0
5120,"Thurston, WA",US,46.8646,-122.7696,2/1/20,0,0,0
5121,"Island, WA",US,48.1976,-122.5795,2/1/20,0,0,0
5122,"Whatcom, WA",US,48.8787,-121.9719,2/1/20,0,0,0
5123,"Marin, CA",US,38.0834,-122.7633,2/1/20,0,0,0
5124,"Calaveras, CA",US,38.196,-120.6805,2/1/20,0,0,0
5125,"Stanislaus, CA",US,37.5091,-120.9876,2/1/20,0,0,0
5126,"San Joaquin, CA",US,36.6066,-120.189,2/1/20,0,0,0
5127,"Essex, MA",US,42.632,-70.7829,2/1/20,0,0,0
5128,"Charlton, GA",US,30.7917,-82.0843,2/1/20,0,0,0
5129,"Collier, FL",US,26.07,-81.4279,2/1/20,0,0,0
5130,"Pinellas, FL",US,27.8764,-82.7779,2/1/20,0,0,0
5131,"Alachua, FL",US,29.7938,-82.4944,2/1/20,0,0,0
5132,"Nassau, FL",US,30.5927,-81.8224,2/1/20,0,0,0
5133,"Pasco, FL",US,28.3232,-82.4319,2/1/20,0,0,0
5134,"Dallas, TX",US,32.7767,-96.79700000000001,2/1/20,0,0,0
5135,"Tarrant, TX",US,32.7732,-97.3517,2/1/20,0,0,0
5136,"Montgomery, TX",US,30.3883,-95.6963,2/1/20,0,0,0
5137,"Middlesex, NJ",US,40.5726,-74.4927,2/1/20,0,0,0
5138,"Jefferson, CO",US,39.58,-105.2663,2/1/20,0,0,0
5139,"Multnomah, OR",US,45.5146,-122.5863,2/1/20,0,0,0
5140,"Polk, OR",US,44.9267,-123.4919,2/1/20,0,0,0
5141,"Deschutes, OR",US,43.8325,-121.2617,2/1/20,0,0,0
5142,"McHenry, IL",US,42.3334,-88.2668,2/1/20,0,0,0
5143,"Lake, IL",US,42.3689,-87.8272,2/1/20,0,0,0
5144,"Bucks, PA",US,40.4108,-75.2479,2/1/20,0,0,0
5145,"Hanover, VA",US,37.7772,-77.5161,2/1/20,0,0,0
5146,"Lancaster, SC",US,34.7253,-80.6771,2/1/20,0,0,0
5147,"Sullivan, TN",US,36.4933,-82.3452,2/1/20,0,0,0
5148,"Johnson, IN",US,39.4638,-86.1345,2/1/20,0,0,0
5149,"Howard, IN",US,40.4483,-86.1345,2/1/20,0,0,0
5150,"St. Joseph, IN",US,41.6228,-86.3377,2/1/20,0,0,0
5151,"Knox, NE",US,42.6712,-97.8722,2/1/20,0,0,0
5152,"Stark, OH",US,40.8685,-81.2519,2/1/20,0,0,0
5153,"Anoka, MN",US,45.3293,-93.2197,2/1/20,0,0,0
5154,"Olmsted, MN",US,43.9952,-92.3814,2/1/20,0,0,0
5155,"Summit, UT",US,40.8298,-110.9984,2/1/20,0,0,0
5156,"Fairfield, CT",US,41.256,-73.3709,2/1/20,0,0,0
5157,"Litchfield, CT",US,41.7866,-73.2765,2/1/20,0,0,0
5158,"Orleans, LA",US,29.9511,-90.0715,2/1/20,0,0,0
5159,"Pennington, SD",US,43.8901,-102.2548,2/1/20,0,0,0
5160,"Beadle, SD",US,44.4797,-98.2213,2/1/20,0,0,0
5161,"Charles Mix, SD",US,43.0985,-98.3965,2/1/20,0,0,0
5162,"Davison, SD",US,43.7242,-98.2213,2/1/20,0,0,0
5163,"Minnehaha, SD",US,43.6632,-96.8351,2/1/20,0,0,0
5164,"Bon Homme, SD",US,42.9815,-97.8722,2/1/20,0,0,0
5165,"Socorro, NM",US,33.8837,-106.7235,2/1/20,0,0,0
5166,"Bernalillo, NM",US,35.0178,-106.6291,2/1/20,0,0,0
5167,"Oakland, MI",US,42.5922,-83.3362,2/1/20,0,0,0
5168,"Wayne, MI",US,42.2791,-83.3362,2/1/20,0,0,0
5169,"New Castle, DE",US,39.5393,-75.6674,2/1/20,0,0,0
5170,,Cuba,22.0,-80.0,2/1/20,0,0,0
5171,,Guyana,5.0,-58.75,2/1/20,0,0,0
5172,Australian Capital Territory,Australia,-35.4735,149.0124,2/1/20,0,0,0
5173,United Kingdom,United Kingdom,55.3781,-3.4360000000000004,2/1/20,2,0,0
5174,,Kazakhstan,48.0196,66.9237,2/1/20,0,0,0
5175,French Polynesia,France,-17.6797,149.4068,2/1/20,0,0,0
5176,Manitoba,Canada,53.7609,-98.8139,2/1/20,0,0,0
5177,Saskatchewan,Canada,52.9399,-106.4509,2/1/20,0,0,0
5178,,Ethiopia,9.145,40.4897,2/1/20,0,0,0
5179,,Sudan,12.8628,30.2176,2/1/20,0,0,0
5180,,Guinea,9.9456,-9.6966,2/1/20,0,0,0
5181,Grand Princess,Canada,37.6489,-122.6655,2/1/20,0,0,0
5182,,Kenya,-0.0236,37.9062,2/1/20,0,0,0
5183,,Antigua and Barbuda,17.0608,-61.7964,2/1/20,0,0,0
5184,Alabama,US,32.3182,-86.9023,2/1/20,0,0,0
5185,,Uruguay,-32.5228,-55.7658,2/1/20,0,0,0
5186,,Ghana,7.9465,-1.0232,2/1/20,0,0,0
5187,Puerto Rico,US,18.2208,-66.5901,2/1/20,0,0,0
5188,,Namibia,-22.9576,18.4904,2/1/20,0,0,0
5189,,Seychelles,-4.6796,55.492,2/1/20,0,0,0
5190,,Trinidad and Tobago,10.6918,-61.2225,2/1/20,0,0,0
5191,,Venezuela,6.4238,-66.5897,2/1/20,0,0,0
5192,,Eswatini,-26.5225,31.4659,2/1/20,0,0,0
5193,,Gabon,-0.8037,11.6094,2/1/20,0,0,0
5194,,Guatemala,15.7835,-90.2308,2/1/20,0,0,0
5195,,Mauritania,21.0079,10.9408,2/1/20,0,0,0
5196,,Rwanda,-1.9403,29.8739,2/1/20,0,0,0
5197,,Saint Lucia,13.9094,-60.9789,2/1/20,0,0,0
5198,,Saint Vincent and the Grenadines,12.9843,-61.2872,2/1/20,0,0,0
5199,,Suriname,3.9193,-56.0278,2/1/20,0,0,0
5200,French Guiana,France,3.9339,-53.1258,2/1/20,0,0,0
5201,Guam,US,13.4443,144.7937,2/1/20,0,0,0
5202,,Kosovo,42.6026,20.903000000000002,2/1/20,0,0,0
5203,Newfoundland and Labrador,Canada,53.1355,-57.6604,2/1/20,0,0,0
5204,Prince Edward Island,Canada,46.5107,-63.4168,2/1/20,0,0,0
5205,,Central African Republic,6.6111,20.9394,2/1/20,0,0,0
5206,,Congo (Brazzaville),-4.0383,21.7587,2/1/20,0,0,0
5207,,Equatorial Guinea,1.5,10.0,2/1/20,0,0,0
5208,Mayotte,France,-12.8275,45.1662,2/1/20,0,0,0
5209,,Uzbekistan,41.3775,64.5853,2/1/20,0,0,0
5210,Netherlands,Netherlands,52.1326,5.2913,2/1/20,0,0,0
5211,Nova Scotia,Canada,44.681999999999995,-63.7443,2/1/20,0,0,0
5212,Guadeloupe,France,16.25,-61.5833,2/1/20,0,0,0
5213,,Benin,9.3077,2.3158,2/1/20,0,0,0
5214,,Liberia,6.4281,-9.4295,2/1/20,0,0,0
5215,Curacao,Netherlands,12.1696,-68.99,2/1/20,0,0,0
5216,,Somalia,5.1521,46.1996,2/1/20,0,0,0
5217,,Tanzania,-6.369,34.8888,2/1/20,0,0,0
5218,Virgin Islands,US,18.3358,-64.8963,2/1/20,0,0,0
5219,Cayman Islands,United Kingdom,19.3133,-81.2546,2/1/20,0,0,0
5220,Reunion,France,-21.1351,55.2471,2/1/20,0,0,0
5221,,Barbados,13.1939,-59.5432,2/1/20,0,0,0
5222,,Montenegro,42.5,19.3,2/1/20,0,0,0
5223,,Kyrgyzstan,41.2044,74.7661,2/1/20,0,0,0
5224,,Mauritius,-20.2,57.5,2/1/20,0,0,0
5225,Aruba,Netherlands,12.5186,-70.0358,2/1/20,0,0,0
5226,,Zambia,-15.4167,28.2833,2/1/20,0,0,0
5227,,Djibouti,11.8251,42.5903,2/1/20,0,0,0
5228,,"Gambia, The",13.4432,-15.3101,2/1/20,0,0,0
5229,Montserrat,United Kingdom,16.7425,-62.1874,2/1/20,0,0,0
5230,,"Bahamas, The",25.0343,-77.3963,2/1/20,0,0,0
5231,Greenland,Denmark,71.7069,-42.6043,2/1/20,0,0,0
5232,New Caledonia,France,-20.9043,165.618,2/1/20,0,0,0
5233,Bermuda,United Kingdom,32.3078,-64.7505,2/1/20,0,0,0
5234,,Chad,15.4542,18.7322,2/1/20,0,0,0
5235,,El Salvador,13.7942,-88.8965,2/1/20,0,0,0
5236,,Fiji,-17.7134,178.065,2/1/20,0,0,0
5237,,Nicaragua,12.8654,-85.2072,2/1/20,0,0,0
5238,,Madagascar,-18.7669,46.8691,2/1/20,0,0,0
5239,,Haiti,18.9712,-72.2852,2/1/20,0,0,0
5240,,Angola,-11.2027,17.8739,2/1/20,0,0,0
5241,,Cabo Verde,16.5388,-23.0418,2/1/20,0,0,0
5242,Sint Maarten,Netherlands,18.0425,-63.0548,2/1/20,0,0,0
5243,,Niger,17.6078,8.0817,2/1/20,0,0,0
5244,,Papua New Guinea,-6.315,143.9555,2/1/20,0,0,0
5245,Isle of Man,United Kingdom,54.2361,-4.5481,2/1/20,0,0,0
5246,,Zimbabwe,-20.0,30.0,2/1/20,0,0,0
5247,,Thailand,15.0,101.0,2/2/20,19,5,0
5248,,Japan,36.0,138.0,2/2/20,20,1,0
5249,,Singapore,1.2833,103.8333,2/2/20,18,0,0
5250,,Nepal,28.1667,84.25,2/2/20,1,0,0
5251,,Malaysia,2.5,112.5,2/2/20,8,0,0
5252,British Columbia,Canada,49.2827,-123.1207,2/2/20,1,0,0
5253,New South Wales,Australia,-33.8688,151.2093,2/2/20,4,2,0
5254,Victoria,Australia,-37.8136,144.9631,2/2/20,4,0,0
5255,Queensland,Australia,-28.0167,153.4,2/2/20,2,0,0
